file,page,brand,series,model,rating,price_pkr,action
abb-avs.json,3,ABB,SH 201,SH 201,1A~4A,2100.00,unchanged
abb-avs.json,3,ABB,SH 201,SH 201,6A~10A,975.00,unchanged
abb-avs.json,3,ABB,SH 201,SH 201,16A~32A,900.00,unchanged
abb-avs.json,3,ABB,SH 201,SH 201,40A,950.00,unchanged
abb-avs.json,3,ABB,SH 202,SH 202,1A~4A,5900.00,unchanged
abb-avs.json,3,ABB,SH 202,SH 202,6A~10A,3500.00,unchanged
abb-avs.json,3,ABB,SH 202,SH 202,16A~25A,3100.00,unchanged
abb-avs.json,3,ABB,SH 202,SH 202,32A~40A,3100.00,unchanged
abb-avs.json,3,ABB,SH 203,SH 203,1A~4A,11500.00,unchanged
abb-avs.json,3,ABB,SH 203,SH 203,6A~10A,5400.00,unchanged
abb-avs.json,3,ABB,SH 203,SH 203,16A~25A,4900.00,unchanged
abb-avs.json,3,ABB,SH 203,SH 203,32A~40A,4900.00,unchanged
abb-avs.json,3,ABB,SH 204,SH 204,1A~6A,,unchanged
abb-avs.json,3,ABB,SH 204,SH 204,10A~25A,10500.00,unchanged
abb-avs.json,3,ABB,SH 204,SH 204,32A~40A,10500.00,unchanged
abb-avs.json,4,ABB,S 201,S 201,1A ~ 4A,3600.00,unchanged
abb-avs.json,4,ABB,S 201,S 201,6A~10A,1700.00,unchanged
abb-avs.json,4,ABB,S 201,S 201,16A~40A,1500.00,unchanged
abb-avs.json,4,ABB,S 201,S 201,"50A, 63A",1700.00,unchanged
abb-avs.json,4,ABB,S 202,S 202,1A ~ 4A,12000.00,unchanged
abb-avs.json,4,ABB,S 202,S 202,6A~10A,5500.00,unchanged
abb-avs.json,4,ABB,S 202,S 202,16A~40A,4500.00,unchanged
abb-avs.json,4,ABB,S 202,S 202,"50A, 63A",5500.00,unchanged
abb-avs.json,4,ABB,S 203,S 203,1A ~ 4A,,unchanged
abb-avs.json,4,ABB,S 203,S 203,6A~10A,8500.00,unchanged
abb-avs.json,4,ABB,S 203,S 203,16A~40A,7000.00,unchanged
abb-avs.json,4,ABB,S 203,S 203,"50A, 63A",8000.00,unchanged
abb-avs.json,4,ABB,S 204,S 204,1A ~ 4A,,unchanged
abb-avs.json,4,ABB,S 204,S 204,6A~10A,13500.00,unchanged
abb-avs.json,4,ABB,S 204,S 204,"16A, 40A",11000.00,unchanged
abb-avs.json,4,ABB,S 204,S 204,"50A, 63A",12000.00,unchanged
abb-avs.json,5,ABB,FH202,FH202-025,25A,9000.00,unchanged
abb-avs.json,5,ABB,FH202,FH202-025,25A,9000.00,unchanged
abb-avs.json,5,ABB,FH202,FH202-040,40A,10000.00,unchanged
abb-avs.json,5,ABB,FH202,FH202-040,40A,10000.00,unchanged
abb-avs.json,5,ABB,FH202,FH202-063,63A,10000.00,unchanged
abb-avs.json,5,ABB,FH202,FH202-063,63A,11500.00,price 10000.00 -> 11500.00
abb-avs.json,5,ABB,FH204,FH204-025,25A,12500.00,unchanged
abb-avs.json,5,ABB,FH204,FH204-025,25A,12500.00,unchanged
abb-avs.json,5,ABB,FH204,FH204-040,40A,13500.00,unchanged
abb-avs.json,5,ABB,FH204,FH204-040,40A,14000.00,price 13500.00 -> 14000.00
abb-avs.json,5,ABB,FH204,FH204-063,63A,12500.00,unchanged
abb-avs.json,5,ABB,FH204,FH204-063,63A,14500.00,price 12500.00 -> 14500.00
abb-avs.json,6,ABB,Formula A1A,A1A 125,"15, 20, 25, 30, 40, 50, 60,70,80, 90, 100A",9800.00,unchanged
abb-avs.json,6,ABB,Formula A1B,A1B 125,"15, 20, 25, 30, 40, 50, 60,70,80, 90, 100A",10300.00,unchanged
abb-avs.json,6,ABB,Formula A1B,A1B 125,125A,20000.00,unchanged
abb-avs.json,6,ABB,Formula A2B,A2B 250,150A,22000.00,unchanged
abb-avs.json,6,ABB,Formula A2B,A2B 250,"200A, 250A, 225A",24000.00,unchanged
abb-avs.json,6,ABB,Formula A1C,A1C 125,"15, 20, 25, 30, 40, 50, 60,70,80, 90, 100A",14000.00,unchanged
abb-avs.json,6,ABB,Formula A1C,A1C 125,125A,22000.00,unchanged
abb-avs.json,6,ABB,Formula A2C,A2C 250,160A,24000.00,unchanged
abb-avs.json,6,ABB,Formula A2C,A2C 250,"200A, 250A",31000.00,unchanged
abb-avs.json,6,ABB,Formula A1N,A1N 125,"15, 20, 25, 30, 40, 50, 60,70,80, 90, 100A",14000.00,unchanged
abb-avs.json,6,ABB,Formula A1N,A1N 125,125A,25000.00,unchanged
abb-avs.json,6,ABB,Formula A2N,A2N 250,160A,27000.00,unchanged
abb-avs.json,6,ABB,Formula A2N,A2N 250,"200A, 250A",39000.00,unchanged
abb-avs.json,6,ABB,Formula A3N,A3N 400,"320A, 400A",68000.00,unchanged
abb-avs.json,6,ABB,Formula A3N,A3N 630,630A,95000.00,unchanged
abb-avs.json,6,ABB,Formula A3S,A3S 400,"320, 400A",,unchanged
abb-avs.json,6,ABB,Formula A3S,A3S 630,630A,,unchanged
abb-avs.json,7,ABB,Formula A1B,A1B 125,"15, 20, 25, 30, 40, 50, 60,70,80, 90, 100A",20000.00,price 10300.00 -> 20000.00
abb-avs.json,7,ABB,Formula A1B,A1B 125,125A,25000.00,price 20000.00 -> 25000.00
abb-avs.json,7,ABB,Formula A2B,A2B 250,150A,30000.00,price 22000.00 -> 30000.00
abb-avs.json,7,ABB,Formula A2B,A2B 250,"200A, 250A, 225A",42000.00,price 24000.00 -> 42000.00
abb-avs.json,7,ABB,Formula A1C,A1C 125,"15, 20, 25, 30, 40, 50, 60,70,80, 90, 100A",22000.00,price 14000.00 -> 22000.00
abb-avs.json,7,ABB,Formula A1C,A1C 125,125A,27000.00,price 22000.00 -> 27000.00
abb-avs.json,7,ABB,Formula A2C,A2C 250,160A,33000.00,price 24000.00 -> 33000.00
abb-avs.json,7,ABB,Formula A2C,A2C 250,"200A, 250A",44000.00,price 31000.00 -> 44000.00
abb-avs.json,7,ABB,Formula A1N,A1N 125,"15, 20, 25, 30, 40, 50, 60,70,80, 90, 100A",28000.00,price 14000.00 -> 28000.00
abb-avs.json,7,ABB,Formula A1N,A1N 125,125A,36000.00,price 25000.00 -> 36000.00
abb-avs.json,7,ABB,Formula A2N,A2N 250,160A,46000.00,price 27000.00 -> 46000.00
abb-avs.json,7,ABB,Formula A2N,A2N 250,"200A, 250A",56000.00,price 39000.00 -> 56000.00
abb-avs.json,7,ABB,Formula A3N,A3N 400,"320A, 400A",92000.00,price 68000.00 -> 92000.00
abb-avs.json,7,ABB,Formula A3N,A3N 630,630A,120000.00,price 95000.00 -> 120000.00
abb-avs.json,7,ABB,Formula A3S,A3S 400,"320, 400A",,unchanged
abb-avs.json,7,ABB,Formula A3S,A3S 630,630A,,unchanged
abb-avs.json,8,ABB,Formula Accessories,Shunt Open/Close,,20000.00,unchanged
abb-avs.json,8,ABB,Formula Accessories,Under Voltage Release,,28000.00,unchanged
abb-avs.json,8,ABB,Formula Accessories,Auxiliary Contact 1C/O+1Signal,,14000.00,unchanged
abb-avs.json,8,ABB,Formula Accessories,Auxiliary Contact 2C/O+1Signal,,18000.00,unchanged
abb-avs.json,8,ABB,Formula Accessories,Rotary Handle,,12000.00,unchanged
abb-avs.json,8,ABB,Formula Accessories,Shunt Open/Close,,22000.00,price 20000.00 -> 22000.00
abb-avs.json,8,ABB,Formula Accessories,Under Voltage Release,,30000.00,price 28000.00 -> 30000.00
abb-avs.json,8,ABB,Formula Accessories,Auxiliary Contact 1C/O+1Signal,,15000.00,price 14000.00 -> 15000.00
abb-avs.json,8,ABB,Formula Accessories,Auxiliary Contact 2C/O+1Signal,,30000.00,price 18000.00 -> 30000.00
abb-avs.json,8,ABB,Formula Accessories,Rotary Handle,,17000.00,price 12000.00 -> 17000.00
abb-avs.json,9,ABB,T MAX XT1C,XT1C 160,25A,17000.00,unchanged
abb-avs.json,9,ABB,T MAX XT1C,XT1C 160,32A,17000.00,unchanged
abb-avs.json,9,ABB,T MAX XT1C,XT1C 160,40A,17000.00,unchanged
abb-avs.json,9,ABB,T MAX XT1C,XT1C 160,50A,17000.00,unchanged
abb-avs.json,9,ABB,T MAX XT1C,XT1C 160,63A,17000.00,unchanged
abb-avs.json,9,ABB,T MAX XT1C,XT1C 160,80A,17000.00,unchanged
abb-avs.json,9,ABB,T MAX XT1C,XT1C 160,100A,17000.00,unchanged
abb-avs.json,9,ABB,T MAX XT1C,XT1C 160,125A,25000.00,unchanged
abb-avs.json,9,ABB,T MAX XT1C,XT1C 160,160A,29000.00,unchanged
abb-avs.json,10,ABB,T MAX XT1N,XT1N 160,32A,20000.00,unchanged
abb-avs.json,10,ABB,T MAX XT1N,XT1N 160,40A,20000.00,unchanged
abb-avs.json,10,ABB,T MAX XT1N,XT1N 160,50A,20000.00,unchanged
abb-avs.json,10,ABB,T MAX XT1N,XT1N 160,63A,20000.00,unchanged
abb-avs.json,10,ABB,T MAX XT1N,XT1N 160,80A,20000.00,unchanged
abb-avs.json,10,ABB,T MAX XT1N,XT1N 160,100A,20000.00,unchanged
abb-avs.json,10,ABB,T MAX XT1N,XT1N 160,125A,30000.00,unchanged
abb-avs.json,10,ABB,T MAX XT1N,XT1N 160,160A,36000.00,unchanged
abb-avs.json,10,ABB,T MAX XT3N,XT3N 250,200A,58000.00,unchanged
abb-avs.json,10,ABB,T MAX XT3N,XT3N 250,250A,58000.00,unchanged
abb-avs.json,10,ABB,T MAX XT4N,XT4N 250,250A,58000.00,unchanged
abb-avs.json,10,ABB,T MAX T5N,T5N 400,320A,85000.00,unchanged
abb-avs.json,10,ABB,T MAX T5N,T5N 400,400A,85000.00,unchanged
abb-avs.json,10,ABB,T MAX T5N,T5N 630,630A,110000.00,unchanged
abb-avs.json,10,ABB,T MAX T6N,T6N 800,800A,220000.00,unchanged
abb-avs.json,10,ABB,T MAX T6N,T6N 1000,1000A,245000.00,unchanged
abb-avs.json,11,ABB,T MAX XT2S,XT2S 160,16A,35000.00,unchanged
abb-avs.json,11,ABB,T MAX XT2S,XT2S 160,20A,35000.00,unchanged
abb-avs.json,11,ABB,T MAX XT2S,XT2S 160,25A,35000.00,unchanged
abb-avs.json,11,ABB,T MAX XT2S,XT2S 160,32A,35000.00,unchanged
abb-avs.json,11,ABB,T MAX XT2S,XT2S 160,40A,35000.00,unchanged
abb-avs.json,11,ABB,T MAX XT2S,XT2S 160,50A,35000.00,unchanged
abb-avs.json,11,ABB,T MAX XT2S,XT2S 160,63A,35000.00,unchanged
abb-avs.json,11,ABB,T MAX XT2S,XT2S 160,80A,35000.00,unchanged
abb-avs.json,11,ABB,T MAX XT2S,XT2S 160,100A,35000.00,unchanged
abb-avs.json,11,ABB,T MAX XT2S,XT2S 160,125A,42000.00,unchanged
abb-avs.json,11,ABB,T MAX XT2S,XT2S 160,160A,44000.00,unchanged
abb-avs.json,11,ABB,T MAX T4S,T4S 250,250A,70000.00,unchanged
abb-avs.json,11,ABB,T MAX T5S,T5S 400,320A,110000.00,unchanged
abb-avs.json,11,ABB,T MAX T5S,T5S 400,400A,110000.00,unchanged
abb-avs.json,11,ABB,T MAX T5S,T5S 630,630A,135000.00,unchanged
abb-avs.json,11,ABB,T MAX T6S,T6S 800,800A,245000.00,unchanged
abb-avs.json,11,ABB,T MAX T6S,T6S 1000,1000A,270000.00,unchanged
abb-avs.json,11,ABB,T MAX T7S,T7S 1250,1250A,294000.00,unchanged
abb-avs.json,11,ABB,T MAX T7S,T7S 1250 M,1250A,304000.00,unchanged
abb-avs.json,11,ABB,T MAX T7S,T7S 1600,1600A,340000.00,unchanged
abb-avs.json,11,ABB,T MAX T7S,T7S 1600 M,1600A,360000.00,unchanged
abb-avs.json,12,ABB,T MAX XT2H,XT2H 160,16A,35000.00,unchanged
abb-avs.json,12,ABB,T MAX XT2H,XT2H 160,20A,35000.00,unchanged
abb-avs.json,12,ABB,T MAX XT2H,XT2H 160,25A,35000.00,unchanged
abb-avs.json,12,ABB,T MAX XT2H,XT2H 160,32A,35000.00,unchanged
abb-avs.json,12,ABB,T MAX XT2H,XT2H 160,40A,35000.00,unchanged
abb-avs.json,12,ABB,T MAX XT2H,XT2H 160,50A,35000.00,unchanged
abb-avs.json,12,ABB,T MAX XT2H,XT2H 160,63A,35000.00,unchanged
abb-avs.json,12,ABB,T MAX XT2H,XT2H 160,80A,35000.00,unchanged
abb-avs.json,12,ABB,T MAX XT2H,XT2H 160,100A,35000.00,unchanged
abb-avs.json,12,ABB,T MAX XT2H,XT2H 160,125A,43000.00,unchanged
abb-avs.json,12,ABB,T MAX XT2H,XT2H 160,160A,45000.00,unchanged
abb-avs.json,12,ABB,T MAX T4H,T4H 250,200A,72000.00,unchanged
abb-avs.json,12,ABB,T MAX T4H,T4H 250,250A,72000.00,unchanged
abb-avs.json,12,ABB,T MAX T5H,T5H 400,400A,130000.00,unchanged
abb-avs.json,12,ABB,T MAX T5H,T5H 630,630A,160000.00,unchanged
abb-avs.json,12,ABB,T MAX T6H,T6H 800,800A,270000.00,unchanged
abb-avs.json,12,ABB,T MAX T6H,T6H 1000,1000A,310000.00,unchanged
abb-avs.json,12,ABB,T MAX T7H,T7H 1250,1250A,330000.00,unchanged
abb-avs.json,12,ABB,T MAX T7H,T7H 1250 M,1250A,340000.00,unchanged
abb-avs.json,12,ABB,T MAX T7H,T7H 1600,1600A,385000.00,unchanged
abb-avs.json,12,ABB,T MAX T7H,T7H 1600 M,1600A,400000.00,unchanged
abb-avs.json,12,ABB,T MAX T8L,T8L 2000,2000A,,unchanged
abb-avs.json,12,ABB,T MAX T8L,T8L 2500,2500A,,unchanged
abb-avs.json,12,ABB,T MAX T8L,T8L 3200,3200A,,unchanged
abb-avs.json,13,ABB,T MAX XT1C,XT1C 160,25A,30000.00,price 17000.00 -> 30000.00
abb-avs.json,13,ABB,T MAX XT1C,XT1C 160,32A,30000.00,price 17000.00 -> 30000.00
abb-avs.json,13,ABB,T MAX XT1C,XT1C 160,40A,30000.00,price 17000.00 -> 30000.00
abb-avs.json,13,ABB,T MAX XT1C,XT1C 160,50A,30000.00,price 17000.00 -> 30000.00
abb-avs.json,13,ABB,T MAX XT1C,XT1C 160,63A,30000.00,price 17000.00 -> 30000.00
abb-avs.json,13,ABB,T MAX XT1C,XT1C 160,80A,30000.00,price 17000.00 -> 30000.00
abb-avs.json,13,ABB,T MAX XT1C,XT1C 160,100A,30000.00,price 17000.00 -> 30000.00
abb-avs.json,13,ABB,T MAX XT1C,XT1C 160,125A,43000.00,price 25000.00 -> 43000.00
abb-avs.json,13,ABB,T MAX XT1C,XT1C 160,160A,54000.00,price 29000.00 -> 54000.00
abb-avs.json,13,ABB,T MAX XT1N,XT1N 160,32A,37000.00,price 20000.00 -> 37000.00
abb-avs.json,13,ABB,T MAX XT1N,XT1N 160,40A,37000.00,price 20000.00 -> 37000.00
abb-avs.json,13,ABB,T MAX XT1N,XT1N 160,50A,37000.00,price 20000.00 -> 37000.00
abb-avs.json,13,ABB,T MAX XT1N,XT1N 160,63A,37000.00,price 20000.00 -> 37000.00
abb-avs.json,13,ABB,T MAX XT1N,XT1N 160,80A,37000.00,price 20000.00 -> 37000.00
abb-avs.json,13,ABB,T MAX XT1N,XT1N 160,100A,37000.00,price 20000.00 -> 37000.00
abb-avs.json,13,ABB,T MAX XT1N,XT1N 160,125A,45000.00,price 30000.00 -> 45000.00
abb-avs.json,13,ABB,T MAX XT1N,XT1N 160,160A,57000.00,price 36000.00 -> 57000.00
abb-avs.json,13,ABB,T MAX XT4N,XT4N 250,200A,92000.00,unchanged
abb-avs.json,13,ABB,T MAX T4N,T4N 250,250A,92000.00,unchanged
abb-avs.json,13,ABB,T MAX T5N,T5N 400,400A,150000.00,price 85000.00 -> 150000.00
abb-avs.json,13,ABB,T MAX T5N,T5N 630,630A,175000.00,price 110000.00 -> 175000.00
abb-avs.json,13,ABB,T MAX T6N,T6N 800,800A,295000.00,price 220000.00 -> 295000.00
abb-avs.json,13,ABB,T MAX T6N,T6N 1000,1000A,330000.00,price 245000.00 -> 330000.00
abb-avs.json,14,ABB,T MAX XT2H,XT2H 160,32A,68000.00,price 35000.00 -> 68000.00
abb-avs.json,14,ABB,T MAX XT2H,XT2H 160,40A,68000.00,price 35000.00 -> 68000.00
abb-avs.json,14,ABB,T MAX XT2H,XT2H 160,50A,68000.00,price 35000.00 -> 68000.00
abb-avs.json,14,ABB,T MAX XT2H,XT2H 160,63A,68000.00,price 35000.00 -> 68000.00
abb-avs.json,14,ABB,T MAX XT2H,XT2H 160,80A,68000.00,price 35000.00 -> 68000.00
abb-avs.json,14,ABB,T MAX XT2H,XT2H 160,100A,68000.00,price 35000.00 -> 68000.00
abb-avs.json,14,ABB,T MAX XT2H,XT2H 160,125A,72000.00,price 43000.00 -> 72000.00
abb-avs.json,14,ABB,T MAX XT2H,XT2H 160,160A,80000.00,price 45000.00 -> 80000.00
abb-avs.json,14,ABB,T MAX XT4H,XT4H 250,200A,115000.00,unchanged
abb-avs.json,14,ABB,T MAX XT4H,XT4H 250,250A,115000.00,unchanged
abb-avs.json,14,ABB,T MAX T5H,T5H 400,400A,175000.00,price 130000.00 -> 175000.00
abb-avs.json,14,ABB,T MAX T5H,T5H 630,630A,220000.00,price 160000.00 -> 220000.00
abb-avs.json,14,ABB,T MAX T6H,T6H 800,800A,350000.00,price 270000.00 -> 350000.00
abb-avs.json,14,ABB,T MAX T6H,T6H 1000,1000A,400000.00,price 310000.00 -> 400000.00
abb-avs.json,14,ABB,T MAX T7H,T7H 1250,1250A,485000.00,price 330000.00 -> 485000.00
abb-avs.json,14,ABB,T MAX T7H,T7H 1250 M,1250A,525000.00,price 340000.00 -> 525000.00
abb-avs.json,14,ABB,T MAX T7H,T7H 1600,1600A,525000.00,price 385000.00 -> 525000.00
abb-avs.json,14,ABB,T MAX T7H,T7H 1600 M,1600A,550000.00,price 400000.00 -> 550000.00
abb-avs.json,15,ABB,T MAX Accessories,Auxiliary Contacts 1Q 1SY - 250V AC/DC,,8800.00,unchanged
abb-avs.json,15,ABB,T MAX Accessories,Auxiliary Contacts 3Q 1SY - 250V AC/DC,,18000.00,unchanged
abb-avs.json,15,ABB,T MAX Accessories,Auxiliary Contacts 2Q 1SY - 400V AC,,16000.00,unchanged
abb-avs.json,15,ABB,T MAX Accessories,Auxiliary Contact 2Q - 400V AC,,16000.00,unchanged
abb-avs.json,15,ABB,T MAX Accessories,Shunt Opening Release 220 - 240V AC/DC,,15000.00,unchanged
abb-avs.json,15,ABB,T MAX Accessories,Shunt Opening Release 220 - 240V AC/DC,,15000.00,unchanged
abb-avs.json,15,ABB,T MAX Accessories,Shunt Opening Release 220 - 240V AC/DC,,34000.00,price 15000.00 -> 34000.00
abb-avs.json,15,ABB,T MAX Accessories,Under Voltage Release 220 - 240V AC/DC,,21000.00,unchanged
abb-avs.json,15,ABB,T MAX Accessories,Under Voltage Release 220 - 240V AC/DC,,21000.00,unchanged
abb-avs.json,15,ABB,T MAX Accessories,Under Voltage Release 220 - 240V AC/DC,,38000.00,price 21000.00 -> 38000.00
abb-avs.json,15,ABB,T MAX Accessories,Direct Action Motor Operator 220…240VAC (MOD),,75000.00,unchanged
abb-avs.json,15,ABB,T MAX Accessories,Stored Energy Motor Operator 220…240VAC (MOE),,160000.00,unchanged
abb-avs.json,15,ABB,T MAX Accessories,Stored Energy Motor Operator 220…240VAC (T4-T5),,185000.00,unchanged
abb-avs.json,15,ABB,T MAX Accessories,Stored Energy Motor Operator 220…240VAC (T6),,320000.00,unchanged
abb-avs.json,15,ABB,T MAX Accessories,Spring Charge Motor (T7M),,240000.00,unchanged
abb-avs.json,16,ABB,Emax E1.2N,E1.2N 1250,1250A,560000.00,unchanged
abb-avs.json,16,ABB,Emax E1.2N,E1.2N 1600,1600A,600000.00,unchanged
abb-avs.json,16,ABB,Emax E2.2N,E2.2N 1250,1250A,590000.00,unchanged
abb-avs.json,16,ABB,Emax E2.2N,E2.2N 1600,1600A,650000.00,unchanged
abb-avs.json,16,ABB,Emax E2.2N,E2.2N 2000,2000A,735000.00,unchanged
abb-avs.json,16,ABB,Emax E2.2N,E2.2N 2500,2500A,935000.00,unchanged
abb-avs.json,16,ABB,Emax E4.2N,E4.2N 3200,3200A,1150000.00,unchanged
abb-avs.json,16,ABB,Emax E4.2N,E4.2N 4000,4000A,1600000.00,unchanged
abb-avs.json,16,ABB,Emax E2.2H,E2.2H 1250,1250A,695000.00,unchanged
abb-avs.json,16,ABB,Emax E2.2H,E2.2H 1600,1600A,770000.00,unchanged
abb-avs.json,16,ABB,Emax E2.2H,E2.2H 2000,2000A,930000.00,unchanged
abb-avs.json,16,ABB,Emax E2.2H,E2.2H 2500,2500A,1100000.00,unchanged
abb-avs.json,16,ABB,Emax E4.2H,E4.2H 3200,3200A,1400000.00,unchanged
abb-avs.json,16,ABB,Emax E4.2H,E4.2H 4000,4000A,1800000.00,unchanged
abb-avs.json,16,ABB,Emax E6.2H,E6.2H 5000,5000A,,unchanged
abb-avs.json,16,ABB,Emax E6.2H,E6.2H 6300,6300A,,unchanged
abb-avs.json,17,ABB,Emax E2.2N,E2.2N 1600,1000A,775000.00,unchanged
abb-avs.json,17,ABB,Emax E2.2N,E2.2N 1250,1250A,810000.00,price 590000.00 -> 810000.00
abb-avs.json,17,ABB,Emax E2.2N,E2.2N 1600,1600A,850000.00,price 650000.00 -> 850000.00
abb-avs.json,17,ABB,Emax E2.2N,E2.2N 2000,2000A,980000.00,price 735000.00 -> 980000.00
abb-avs.json,17,ABB,Emax E2.2N,E2.2N 2500,2500A,1300000.00,price 935000.00 -> 1300000.00
abb-avs.json,17,ABB,Emax E4.2N,E4.2N 3200,3200A,1635000.00,price 1150000.00 -> 1635000.00
abb-avs.json,17,ABB,Emax E4.2N,E4.2N 4000,4000A,2225000.00,price 1600000.00 -> 2225000.00
abb-avs.json,17,ABB,Emax E2.2H,E2.2H 1250,1250A,880000.00,price 695000.00 -> 880000.00
abb-avs.json,17,ABB,Emax E2.2H,E2.2H 1600,1600A,965000.00,price 770000.00 -> 965000.00
abb-avs.json,17,ABB,Emax E2.2H,E2.2H 2000,2000A,1150000.00,price 930000.00 -> 1150000.00
abb-avs.json,17,ABB,Emax E2.2H,E2.2H 2500,2500A,1475000.00,price 1100000.00 -> 1475000.00
abb-avs.json,17,ABB,Emax E4.2H,E4.2H 3200,3200A,1925000.00,price 1400000.00 -> 1925000.00
abb-avs.json,17,ABB,Emax E4.2H,E4.2H 4000,4000A,2625000.00,price 1800000.00 -> 2625000.00
abb-avs.json,17,ABB,Emax E6.2H,E6.2H 5000,5000A,,unchanged
abb-avs.json,17,ABB,Emax E6.2H,E6.2H 6300,6300A,,unchanged
abb-avs.json,18,ABB,ACB Accessories,Under Voltage Release YU 240…250V AC/DC,,28000.00,unchanged
abb-avs.json,18,ABB,ACB Accessories,Under Voltage Release YU 380…400V AC,,28000.00,unchanged
abb-avs.json,18,ABB,ACB Accessories,Shunt Opening Release YO 240…250V AC/DC,,28000.00,unchanged
abb-avs.json,18,ABB,ACB Accessories,Shunt Opening Release YO 380…415V AC,,28000.00,unchanged
abb-avs.json,18,ABB,ACB Accessories,Shunt Closing Release YC 220…240V AC/DC,,28000.00,unchanged
abb-avs.json,18,ABB,ACB Accessories,Shunt Closing Release YC 380…400V AC,,28000.00,unchanged
abb-avs.json,18,ABB,ACB Accessories,Geared motor 220…250V AC/DC,,150000.00,unchanged
abb-avs.json,18,ABB,ACB Accessories,4 Change Over Contacts open / close,,80000.00,unchanged
abb-avs.json,18,ABB,ACB Accessories,IP54 Flanged Diffirent keys,,76000.00,unchanged
abb-avs.json,18,ABB,ACB Accessories,Electrical Indication Trip with remote reset PRx (058261),,50000.00,unchanged
abb-avs.json,18,ABB,ACB Accessories,Electronic time delay for UVR E1~E6 220/250VAC,,95000.00,unchanged
abb-avs.json,18,ABB,ACB Accessories,Mechanical Operation Counter E1 ~ E6,,40000.00,unchanged
abb-avs.json,18,ABB,ACB Accessories,Key Lock in Open position different keys E1 ~ E2,,21000.00,unchanged
abb-avs.json,18,ABB,ACB Accessories,Push Button Protection E1 ~ E6,,9000.00,unchanged
abb-avs.json,18,ABB,ACB Accessories,Pad Lock Device in Open Position Dia = 4mm,,10000.00,unchanged
abb-avs.json,18,ABB,ACB Accessories,Mechanical interlocks for 2 ACBs in Horizontal position,,,unchanged
abb-avs.json,18,ABB,ACB Accessories,Mechanical interlocks for 3 ACBs in Horizontal position,,,unchanged
abb-avs.json,19,ABB,AX,AX09-30-10,9A,3200.00,unchanged
abb-avs.json,19,ABB,AX,AX12-30-10,12A,3900.00,unchanged
abb-avs.json,19,ABB,AX,AX18-30-10,18A,5400.00,unchanged
abb-avs.json,19,ABB,AX,AX25-30-10,25A,7500.00,unchanged
abb-avs.json,19,ABB,AX,AX32-30-10,32A,10500.00,unchanged
abb-avs.json,19,ABB,AX,AX40-30-10,40A,15500.00,unchanged
abb-avs.json,19,ABB,AX,AX50-30-11,50A,17300.00,unchanged
abb-avs.json,19,ABB,AX,AX65-30-11,65A,22000.00,unchanged
abb-avs.json,19,ABB,AX,AX80-30-11,80A,29000.00,unchanged
abb-avs.json,19,ABB,AF,AF96-30-11,96A,38000.00,unchanged
abb-avs.json,19,ABB,AF,AF116-30-11,110A,42000.00,unchanged
abb-avs.json,19,ABB,AF,AF146-30-11,145A,49000.00,unchanged
abb-avs.json,19,ABB,AF,AF190-30-11,185A,94000.00,unchanged
abb-avs.json,19,ABB,AF,AF205-30-11,210A,113000.00,unchanged
abb-avs.json,19,ABB,AF,AF265-30-11,260A,128000.00,unchanged
abb-avs.json,19,ABB,AF,AF305-30-11,305A,160000.00,unchanged
abb-avs.json,19,ABB,AF,AF370-30-11,400A,190000.00,unchanged
abb-avs.json,19,ABB,AF,AF460-30-11,460A,230000.00,unchanged
abb-avs.json,19,ABB,AF,AF580-30-11,580A,360000.00,unchanged
abb-avs.json,19,ABB,AF,AF750-30-11,750A,950000.00,unchanged
abb-avs.json,20,ABB,AF,AF16-40,30A,14500.00,unchanged
abb-avs.json,20,ABB,AF,AF26-40,45A,18000.00,unchanged
abb-avs.json,20,ABB,AF,AF38-40,55A,25500.00,unchanged
abb-avs.json,20,ABB,AF,AF52-40,100A,48000.00,unchanged
abb-avs.json,20,ABB,AF,AF80-40,125A,54000.00,unchanged
abb-avs.json,20,ABB,AF,AF116-40,160A,160000.00,unchanged
abb-avs.json,20,ABB,AF,AF140-40,200A,183000.00,unchanged
abb-avs.json,20,ABB,AF,AF190-40,275A,260000.00,unchanged
abb-avs.json,20,ABB,AF,AF205-40,350A,310000.00,unchanged
abb-avs.json,20,ABB,AF,AF265-40,400A,410000.00,unchanged
abb-avs.json,20,ABB,AF,AF370-40,525A,538000.00,unchanged
abb-avs.json,20,ABB,EK,EK550-40-11,800A,597000.00,unchanged
abb-avs.json,20,ABB,EK,EK1000-40-11,1000A,685000.00,unchanged
abb-avs.json,21,ABB,Contactor Accessories,CA5X-10,,900.00,unchanged
abb-avs.json,21,ABB,Contactor Accessories,CA5X-01,,900.00,unchanged
abb-avs.json,21,ABB,Contactor Accessories,CAL5X,,2000.00,unchanged
abb-avs.json,21,ABB,Contactor Accessories,CA4-10,,900.00,unchanged
abb-avs.json,21,ABB,Contactor Accessories,CA4-01,,900.00,unchanged
abb-avs.json,21,ABB,Contactor Accessories,CAL4-11,,4000.00,unchanged
abb-avs.json,21,ABB,Contactor Accessories,CAL19-11,,5500.00,unchanged
abb-avs.json,21,ABB,Contactor Accessories,CAL18-01,,5500.00,unchanged
abb-avs.json,21,ABB,Contactor Accessories,VM 5-1,,8500.00,unchanged
abb-avs.json,21,ABB,Contactor Accessories,VE 5-2,,3200.00,unchanged
